,ticker,headline,date,eventRet,Close,sentiment_en,sentiment_en_score,sent_score
138,AAPL,"Apple (AAPL +2%) is outperforming strongly today, and creating new all-time highs in the process. A bullish J.P. Morgan note could be playing a role, but investors might also be buying in due to the company's low multiples relative to its growth rate.",2011-09-19,0.0513995530816675,12.51235294342041,0.9424424767494202,1,0.9424424767494202
139,ADBE,"More on Adobe's (NASDAQ:ADBE) FQ3: Deferred revenue grew by $2M to $484M. Subscription revenue was 14% of total sales. 3.6M shares repurchased during quarter. Company expects FQ4 revenue of $1.075B-$1.125B, above $1.07B consensus. FQ4 EPS is expected to be in range of $0.57-$0.64, compared with $0.59 consensus. ADBE +7.3% AH.",2011-09-20,-0.0245809236602962,24.63999938964844,0.9429171681404114,1,0.9429171681404114
140,NFLX,"Netflix (NASDAQ:NFLX) shares continue their descent, -4.2% in addition to yesterday's 7.4% shellacking after its ""panic move"" in splitting its DVD and streaming businesses. Morningstar says the July price increase was ""necessary to help Netflix invest more in the streaming business, but it was a mistake to not offer a discounted price to customers taking both DVDs and streaming.""",2011-09-20,-0.1809260578528275,18.575714111328125,0.9378638863563538,-1,-0.9378638863563538
141,TSLA,"Tesla Motors (TSLA +1.5%) gains on positive comments out of Morgan Stanley this morning. The firm says the shares have continued to outperform, even through the market peak in July and subsequent sell off. Additionally, the company's Model S preview event in October should generate positive press coverage and lead to higher sales.",2011-09-21,-0.0053487797865551,1.7233330011367798,0.9438301920890808,1,0.9438301920890808
142,NFLX,"Mark Zuckerberg uses Facebook's f8 conference to unveil a revamped profile view, and an anticipated media sharing platform. He also adds that 500M of Facebook 750M+ registered users logged on to the site in a single day last week. Meanwhile, Netflix's (NFLX +0.3%) Reed Hastings is announcing a Facebook integration deal.",2011-09-22,-0.0050754322625502,18.36142921447754,0.945016086101532,0,0.0
143,TSLA,"Baird initiates Tesla Motors (NASDAQ:TSLA) at an Outperform rating with a $35 price target, saying the firm is a leading EV provider. Shares are down 1.8%, easily outperforming broad market indices.",2011-09-22,0.0146006648038793,1.7086670398712158,0.9429085850715637,1,0.9429085850715637
144,NFLX,"Netflix (NASDAQ:NFLX) is up 2.7% premarket after UBS upgrades the company to Neutral from Sell. UBS had originally downgraded Netflix to Sell in May 2010, when shares were trading around $100. (more)",2011-09-22,-0.0050754322625502,18.36142921447754,0.9426329135894775,1,0.9426329135894775
145,NFLX,"After rallying on Netflix's (NASDAQ:NFLX) guidance cut, Coinstar (NASDAQ:CSTR) fell hard this week on worries about a massive hike in the fees it pays to Visa (NYSE:V) for debit transactions. But shares are up 5.5% today after D.A. Davidson's John Kraft comes to Coinstar's defense, arguing the company has options for offsetting the higher fees.",2011-09-23,0.0287998786013246,18.479999542236328,0.9072687029838562,1,0.9072687029838562
146,AAPL,"U.S. shares are higher across the board, with the Nasdaq - off 1.7% earlier - joining the S&P and DJIA in the green. DJIA +1.6%, S&P 500 +1.3%, Nasdaq +0.6%.",2011-09-26,-0.006320820239377,12.255191802978516,0.943536639213562,1,0.943536639213562
147,AAPL,Many of Apple's (NASDAQ:AAPL) key chip suppliers are underperforming following J.P. Morgan's iPad report. BRCM -2.5%. QCOM -1.2%. TSM -3.1%. SWKS -4.1%. TQNT -1.7%. OVTI -2.2%. CRUS -2.3%.,2011-09-26,-0.006320820239377,12.255191802978516,0.9392306208610535,-1,-0.9392306208610535
148,AAPL,"As Apple (AAPL -3.1%) takes the NASDAQ lower following a report of an iPad order cut, Joshua Brown thinks the news translates into a near-term ""power play"" for bears, given how tech stocks in general, and Apple in particular, have been outperforming. Of course, it still remains up for debate just how much of the cut is the result of weakening demand.",2011-09-26,-0.006320820239377,12.255191802978516,0.9386293888092041,-1,-0.9386293888092041
149,AAPL,"As Apple (AAPL -2.3%) drops following J.P. Morgan's report of a major cut in Q4 iPad orders for Asian suppliers, Steve Kovach suggests the move could simply be the result of Apple shifting some of its manufacturing to Brazil. It was reported earlier this month a Brazilian plant partly owned by Foxconn is ready to begin iPad production.",2011-09-26,-0.006320820239377,12.255191802978516,0.9388599991798401,-1,-0.9388599991798401
150,NFLX,"Netflix (NASDAQ:NFLX) is up 4% premarket following its deal with DWA. Shares are also getting a boost from an upgrade to Buy from Merriman's Eric Wold. Wold thinks Netflix's near-term problems are ""more than reflected"" in its valuation, now that shares have fallen 55% since his July 6 downgrade,  and he's still bullish on the company's positioning and long-term potential.",2011-09-26,-0.0072073124341626,18.88857078552246,0.9433706998825073,1,0.9433706998825073
151,AMZN,"Gdgt's Ryan Block follows up on yesterday's TechCrunch scoop on Amazon's (AMZN -1.7%) new tablet by adding Amazon's Kindle design team played no role in making the device, and that he's told the product is a ""stopgap"" rushed to market with the holiday season in mind. Amazon shares are noticeably underperforming the Nasdaq today.",2011-09-27,0.0278985903005496,11.21049976348877,0.9363332986831665,-1,-0.9363332986831665
152,AMZN,"Kindle announcement aftermath: Amazon (NASDAQ:AMZN) keeps trekking higher, now up 4.8%. Apple (NASDAQ:AAPL) shows no ill effects, flatlining for most of the day and now poking out a 0.2% gain. Uncontrolled bleeding at Barnes & Noble (NYSE:BKS), shares down 11.2% and still sinking. With the crucial holiday season coming up, can BKS recover with a new launch or inspired pricing cut?",2011-09-28,-0.0316558142099477,11.48550033569336,0.9246933460235596,1,0.9246933460235596
153,NFLX,"Netflix (NFLX +2.5%) shares move higher, attributed to comments from Piper Jaffray suggesting subscriber cancellations are moderating: ""While we continue to expect elevated churn over the next few quarters,  the risk of a mass exodus appears to be moderating"" following its latest survey. Piper sets a $300 price target on the shares.",2011-09-28,-0.1482405525620898,18.162857055664062,0.9429497122764587,1,0.9429497122764587
154,AMZN,"In addition to the Kindle Fire, Amazon (AMZN +3.1%) will be rolling out a version of its traditional Kindle e-reader for a mere $79, according to Bloomberg BusinessWeek. Currently, the cheapest Kindle sells for $114 (ad-supported), and the cheapest Barnes & Noble (BKS -7.3%) Nook sells for $139.",2011-09-28,-0.0316558142099477,11.48550033569336,0.9455918073654175,0,0.0
155,AMZN,"Amazon.com (AMZN +3.3%) unveils its much-anticipated tablet. Called the Kindle Fire (as previously reported), the device will feature a 7-inch display and cost only $199, $50 less than the Nook Color (BKS -6.3%) and $300 less than the cheapest iPad (AAPL +0.5%). The tablet will run on Android (NASDAQ:GOOG), but nonetheless act like a ""souped-up Kindle.""",2011-09-28,-0.0316558142099477,11.48550033569336,0.9370359182357788,0,0.0
156,MSFT,"Microsoft (MSFT +1.9%) spikes higher following its smartphone deal with Samsung (OTC:SSNLF). Nokia (NOK +1.2%) and InterDigital (IDCC +5.6%) could also be gaining on the news - the former due to the deal's bolstering of the Windows Phone ecosystem, the latter due to the way the deal highlights the value of wireless IP. (previously)",2011-09-28,0.000452892688962,20.308273315429688,0.9427796006202698,1,0.9427796006202698
157,NFLX,"Netflix's (NFLX -11%) massive selloff today has plenty of investors baffled. But ever-bearish Tony Wible believes it has much to do with investors realizing the unlikelihood of an Amazon (NASDAQ:AMZN) acquisition, as well as a general fear of subscriber losses. Wible also thinks Amazon is just one of many competitors that will go after Netflix via subsidized pricing.",2011-09-29,-0.1117600375077666,16.170000076293945,0.9390504360198975,-1,-0.9390504360198975
158,NFLX,"Big tech momentum names are down in big chunks without much news to explain it, but Mark Gongloff tries: ""Are hedge funds dumping to raise cash, or are portfolio managers doing some quarter-end shuffling? Maybe a bit of both."" Netflix (NFLX -8.9%) continues its beatdown, now -49% this month. AAPL -0.5%, AMZN -1.9%, PCLN -3.9%, BIDU -6.5%.",2011-09-29,-0.1117600375077666,16.170000076293945,0.9377759099006653,-1,-0.9377759099006653
159,NFLX,"It's still a momentum trade - to the downside. Netflix (NFLX -8.8%) sinks on no fresh news, but shares broke through $125 yesterday so now people want to dump them. Competition hurts: Amazon’s (NASDAQ:AMZN) new Kindle will let users stream movies, and Microsoft (NASDAQ:MSFT) will get some pay TV content from Comcast (NASDAQ:CMCSA) and Verizon (NYSE:VZ) streamed to its Xbox Live.",2011-09-29,-0.1117600375077666,16.170000076293945,0.9374887347221375,-1,-0.9374887347221375
160,NFLX,"Morgan Stanley sees the recent sharp selloff in Netflix (NFLX +4.1%) making a ""much more compelling"" valuation, plus an earnings call that could bring a positive surprise on subscriber guidance. Also, producers of cult TV comedy ""Arrested Development"" reportedly are in talks with Netflix about distributing some  new episodes that would serve as a prelude to a movie.",2011-10-03,0.0150997350616602,16.178571701049805,0.9421888589859009,1,0.9421888589859009
161,AAPL,"Apple (AAPL -4.5%) is now selling off harder following its iEvent. While the iPhone 4S should be well-received, Google (NASDAQ:GOOG) is likely breathing a sigh of relief, as the product wasn't the game-changer some feared. In particular, Apple's decision not to increase the iPhone's display size allows Android to maintain an edge in appealing to phone buyers who want more screen space. (more)",2011-10-04,-0.0077924854435815,11.322914123535156,0.8721458315849304,-1,-0.8721458315849304
162,AAPL,"As was rumored, Apple (AAPL -2.2%) will offer a 64GB iPhone. Though the device will be sold at a relatively steep subsidized price of $399, Sandisk (SNDK +1%) has spiked a little on the news. (more)",2011-10-04,-0.0077924854435815,11.322914123535156,0.9350588917732239,1,0.9350588917732239
163,AAPL,"The disappointing reaction to the new iPhone is sinking Apple (AAPL -2.6%) shares and dragging everything down with it, killing an earlier market comeback: Dow -151, S&P -9, Nasdaq -10.",2011-10-04,-0.0077924854435815,11.322914123535156,0.9384862780570984,-1,-0.9384862780570984
164,AAPL,"Shares of Pandora are off 12% today, losing traction early and trailing off even further after Apple (AAPL -3.3%) announces its iCloud service will launch on Oct. 12 - allowing AAPL-device owners to keep their music in the cloud.",2011-10-04,-0.0077924854435815,11.322914123535156,0.9386091232299805,-1,-0.9386091232299805
165,AAPL,"Apple (AAPL -1.8%) introduces the iPhone 4S, to ""tepid applause"" from an audience hoping for an iPhone 5. At first glance, the device looks similar to the iPhone 4. The 4S will feature an A5 CPU (the iPhone 4 uses an A4 chip), and support faster 3G (HSPA) download speeds. Apple is thus far selling off modestly on the news. (live blog)",2011-10-04,-0.0077924854435815,11.322914123535156,0.5508542656898499,0,0.0
166,AAPL,"Wells Fargo's Jennifer Fritsche says (video) Sprint ""absolutely"" needs Apple's (NASDAQ:AAPL) iPhone and the big bet is a ""necessary"" first step in improving its 16% market share. The key: Can Sprint combine the only true 4G phone with the only unlimited data plan? Shares +1.5% premarket.",2011-10-04,-0.0077924854435815,11.322914123535156,0.941556990146637,1,0.941556990146637
167,MSFT,"Fortune's man on deals, Dan Primack cracks, ""wouldn't it be bigger news if Microsoft (NASDAQ:MSFT) wasn't at least 'considering' bidding for Yahoo (YHOO)."" He also says Mister Softee's big purchases tend to ""(come) out of nowhere,"" while the rumored ones never pan out. YHOO +8.9%.",2011-10-05,0.072107049258673,20.55438995361328,0.9294359087944031,1,0.9294359087944031
168,GOOG,"Google's (GOOG -3.3%) pending Motorola Mobility (NYSE:MMI) acquisition could distract senior management while failing to protect  Android and keeping it from returning capital to shareholders, Stifel Nicolaus writes in lowering shares to Hold from Buy. “The strategic position of Google is weakening... [and] the Internet’s center of gravity is shifting from Google to Facebook.""",2011-10-05,0.0382878202308452,12.570383071899414,0.9387787580490112,-1,-0.9387787580490112
169,AAPL,"A different take on yesterday's jaw-dropping turnaround: Apple's (NASDAQ:AAPL) ""textbook bounce"" off of its 200-day moving average lit the rally, not a rumor about EU bank recapitalizations. ""The key metrics on the downside are now S&P500 1,075 and Apple's 200-day MA. All else is noise in our book.""",2011-10-05,0.0075037542112097,11.497695922851562,0.9278068542480469,1,0.9278068542480469
170,WMT,"Wal-Mart (WMT +1.8%) outperformed today after Barclays reiterated an Overweight ahead of next week's shareholder meeting. The firm thinks Wal-Mart's management transition has gone smoothly, and though worried about macro conditions, expects the company to benefit from the boost in disposable income provided by lower gas prices.",2011-10-07,0.0405792787925454,41.71253967285156,0.9434129595756531,1,0.9434129595756531
171,NFLX,"Netflix (NFLX -4%) and AMC Networks (AMCX +2%) have struck a multi-year deal granting Netflix exclusive distribution rights to The Walking Dead, and non-exclusive rights to other shows. AMC is rising on the news, but Netflix is selling off today, as Caris raises concerns about the potential renegotiation of a licensing deal with EPIX.",2011-10-07,-0.0675629143761954,16.744285583496094,0.9401328563690186,1,0.9401328563690186
172,AAPL,"""OK, now I",2011-10-10,0.0608720958189037,11.81869125366211,0.9463611841201782,0,0.0
173,NFLX,"Netflix's (NFLX -1.3%) selloff, occurring in spite of its Qwikster about-face, could have to do with fears the move was forced by growing churn. Also possibly playing a role is a downgrade by Wedbush, which thinks Netflix's actions kill the odds of an Amazon (NASDAQ:AMZN) takeover. Though given Amazon's investments in Prime Video, it's worth asking whether a takeover was ever likely.",2011-10-10,-0.1231396949593632,15.945713996887209,0.9381610155105591,-1,-0.9381610155105591
174,GOOG,"China's ""Great Firewall"" has been intermittently blocking Google's (GOOG +3.6%) Android Market over the last three days, as well as its mobile Gmail app. Google shares don't appear to be affected by the news, but Chinese mobile data services provider Phoenix New Media (FENG -13.8%) is a much different story.",2011-10-10,0.0547903865273677,13.379101753234863,0.936298668384552,-1,-0.936298668384552
175,NFLX,Netflix (NFLX -0.4%) shares turn red after popping nearly 10% at the open on the company's decision to scrap its disastrous Qwikster plan.,2011-10-10,-0.1231396949593632,15.945713996887209,0.9370068311691284,-1,-0.9370068311691284
176,NFLX,"Morgan Stanley and Piper Jaffray voice their approval of Netflix's (NFLX +5.7%) about-face on Qwikster. Morgan notes the move allows Netflix to continue ""leveraging one of its most powerful assets, its cross-platform recommendation algorithm."" Piper calls the move ""a step in the right direction,"" but says it may be a sign Netflix is worried about rising churn.",2011-10-10,-0.1231396949593632,15.945713996887209,0.9419419169425964,1,0.9419419169425964
177,NFLX,"Netflix (NASDAQ:NFLX) shares +10% premarket on news the company is nixing Qwikster. ""One website, one account, one password ... in other words, no Qwikster,"" writes CEO Reed Hastings on the company's blog.",2011-10-10,-0.1231396949593632,15.945713996887209,0.9379186034202576,1,0.9379186034202576
178,NFLX,"Netflix (NFLX -5.3%) is selling off for the second straight day - shares are now down over 9% since the company announced it would nix Qwikster. Hudson Square Research is upgrading Netflix today, but Pacific Crest is slashing its estimates, believing the video provider is suffering from ""brand damage.""",2011-10-11,-0.028563766851973,15.522856712341309,0.9368770718574524,-1,-0.9368770718574524
179,WMT,"Wal-Mart's (WMT +2.4%) head of U.S. operations Bill Simon says the unit posted positive same-store sales in September for the third straight month after nine straight monthly declines. Capital spending on new stores will increase in 2012 to as much as $3.9B from $2.7B, but remodeling costs will be cut to $1.3B-$1.5B from $3B.",2011-10-12,0.0038686326689196,42.877689361572266,0.9429985880851746,1,0.9429985880851746
180,JPM,"Financial stocks (XLF +2.1%) are a primary source of leadership in the early going, as diversified players such as JPMorgan Chase (JPM +1%) and Citigroup (C +4.9%) rally on the back of aggressive buying. U.S. banks follow the lead of European counterparts: Deutsche Bank (NYSE:DB) +6.6%, Barclays (NYSE:BCS) +8.7%, SocGen (OTCPK:SCGLY) +6.9%.",2011-10-12,-0.0203288520054224,24.24852752685547,0.9425613284111023,1,0.9425613284111023
181,GOOG,"More on Google's (NASDAQ:GOOG) Q3 results: International markets accounted for 55% of revenue, up from 52% in year-ago period. Paid clicks increased 28% Y/Y, while cost per click grew 5% Y/Y (but fell 5% Q/Q). Operating expenses were 34% of revenue, up from 30% in year-ago period. Stock compensation expenses grew 50% Y/Y, to $571M. GOOG +5.2% AH. (PR)",2011-10-13,0.0873994844739975,13.922565460205078,0.9353840351104736,1,0.9353840351104736
182,GOOG,Google (NASDAQ:GOOG): Q3 EPS of $9.72 beats by $0.98. Revenue of $7.51B (+37% Y/Y) beats by $300M. GOOG +6% AH. (PR),2011-10-13,0.0873994844739975,13.922565460205078,0.942121148109436,1,0.942121148109436
183,JPM,"Banks that issue a lot of credit cards are feeling pain, after JPMorgan Chase (JPM -4.9%) CFO Doug Braunstein warned on the company’s conference call that the decline in net charge-offs this quarter should continue in Q4, ""but after that you shouldn’t expect much additional improvement."" COF -3.3%, DFS -4.2%, ADS -6.2%.",2011-10-13,-0.0111517302836064,23.07992172241211,0.9363654851913452,-1,-0.9363654851913452
184,AAPL,"IFixit's teardown of the iPhone 4S (NASDAQ:AAPL) finds a couple of TriQuint (TQNT +19%) power amplifiers inside, and that's going well with investors who feared lost business. Avago (AVGO +2.1%) and Skyworks (SWKS +0.9%) amplifiers are also found, and a Qualcomm (QCOM +1%) RF transceiver chip is present in addition to an expected baseband chip.",2011-10-13,0.0534864782507877,12.415081977844238,0.9405815005302429,1,0.9405815005302429
185,JPM,"JPMorgan (JPM -6%) continues moving lower following its Q3 report, and is taking other banks down with it (XLF -3.6%). Avi Salzman considers this justified, given how the decline in JPMorgan's return on equity bodes poorly for its peers. But ISI thinks shares are still cheap, noting they trade at 8x its 2013 EPS estimate. (more)",2011-10-13,-0.0111517302836064,23.07992172241211,0.9390921592712402,-1,-0.9390921592712402
186,NFLX,"Netflix (NASDAQ:NFLX) announces a four-year deal with CBS and Warner Bros. (NYSE:TWX) to stream CW network series, particularly including Gossip Girl, 90210 and One Tree Hill. Shares up 3.7%.",2011-10-13,0.0671933972005578,16.715713500976562,0.942780077457428,1,0.942780077457428
187,JPM,"Early market action is driven by weakness in financials (XLF -3.1%), which has wiped out yesterday's big gains in the sector. Big banks are taking their cue from JPMorgan Chase (JPM -4.7%), which reported lower profits and said it will trim  headcount at its investment bank by 1,000 jobs. Bank of America (BAC -4.1%) and Citigroup (C -5.3%) report results next week.",2011-10-13,-0.0111517302836064,23.07992172241211,0.9393345713615417,-1,-0.9393345713615417
188,JPM,"After popping higher on the headline number beat, JPMorgan (NYSE:JPM) turns south as closer analysis reveals $0.29 of profit was debt valuation adjustment. Without that, JPM would have reported earnings of just $0.73, a large miss. Shares -2% premarket.",2011-10-13,-0.0111517302836064,23.07992172241211,0.9370911717414856,-1,-0.9370911717414856
189,GOOG,"Bloomberg reports 2 sources as saying rumors about a Google (NASDAQ:GOOG) takeover of Akamai (NASDAQ:AKAM) are baseless. Akamai leads American industry in buyout speculation, being named as a target 21 times since 2005. Up as much as 17% in AH trading last night, shares are +3.7% premarket.",2011-10-13,0.0873994844739975,13.922565460205078,0.9399566054344177,1,0.9399566054344177
190,AAPL,"ISI Group initiates coverage on the IT hardware and data networking sectors following the recent appointment of Brian Marshall as the company's technology team leader. His top picks in the space are Apple (AAPL +2.3%) and EMC (EMC +2.3%), noting that ""tremendous negativity"" is currently factored into the value of these companies, and today's entry price will ultimately prove attractive over the next 6-12 months.",2011-10-14,0.0439767232761444,12.827569007873535,0.9339116215705872,1,0.9339116215705872
191,GOOG,"Analysts continue singing Google's (GOOG +5.9%) praises following Q3 results. Many are noting how mobile advertising is becoming a big business for the search giant, even if ad rates are lower than for PC ads. Mobile games developer Glu Mobile (GLUU +6.9%) and mobile ad provider Motricity (MOTR +6.7%) appear to be rising in sympathy. (transcript)",2011-10-14,0.061938118104891,14.73676300048828,0.9430369734764099,1,0.9430369734764099
192,GOOG,"A number of Internet stocks are trading higher premarket following Google's (NASDAQ:GOOG) Q3 report, which featured encouraging paid click data. AMZN +1.5%. BIDU +4%. OPEN +3%. EBAY +1.6%. NFLX +2%. Netflix could also be getting a lift from the cancellation of rival Hulu's sale.",2011-10-14,0.061938118104891,14.73676300048828,0.9435504674911499,1,0.9435504674911499
193,GOOG,"Many analysts are lifting their estimates and PTs on Google (NASDAQ:GOOG) following yesterday's Q3 beat. Collins Stewart is raising its target to $795 and reiterating a Buy, citing global online advertising growth, accelerating mobile revenues, display ad sales, and a low valuation. GOOG +7.1% premarket. (transcript)",2011-10-14,0.061938118104891,14.73676300048828,0.9429539442062378,1,0.9429539442062378
194,AAPL,"Several iPhone component suppliers are taking a hit following Apple's (NASDAQ:AAPL) FQ4 report, in which iPhone shipments came in below Street forecasts. BRCM -1.7%. QCOM -1.9%. TQNT -4.1%. CRUS -4.2%. GLW -1.2%. OVTI -1.2%. Some other wireless industry players are also selling off: SNDK -1.2%. GOOG -0.8%. S -2.1%. (more)",2011-10-18,-0.0553453651743076,12.834864616394045,0.9395236372947693,-1,-0.9395236372947693
195,AAPL,"Eric Savitz's advice to everyone shocked over Apple's (NASDAQ:AAPL) rare earnings miss: Don't panic. He believes the company line that customers were holding back on buying new iPhones in anticipation of the next version. Don't overlook that Apple also provided bullish Dec. quarter guidance, as people snap up the iPhone 4S. Can you say buying opportunity? AAPL -6.7% AH.",2011-10-18,-0.0553453651743076,12.834864616394045,0.925714910030365,-1,-0.925714910030365
196,AAPL,"Mentioned during Apple's (NASDAQ:AAPL) FQ4 call: China sales +270% Y/Y, now 12% of revenue; Brazil +118%. $1.5B in iTunes sales. Gross margin expected to be ""relatively flat"" Q/Q. Retail sales up only 1% Y/Y due to soft iPhone sales. Tim Cook says Apple wants to ""maintain flexibility"" with its cash, but is ""not religious"" about holding it. AAPL -6.7% AH. (more)",2011-10-18,-0.0553453651743076,12.834864616394045,0.6167429089546204,1,0.6167429089546204
197,AAPL,"More on Apple's (NASDAQ:AAPL) FQ4: $5.4B in cash generated during quarter, bringing total cash/investments balance to $81.6B. Sales to Americas fell 5% Q/Q (though up 34% Y/Y); Europe +4% Q/Q and +36% Y/Y; Asia-Pac +139% Y/Y. Notebook sales rose 44% Y/Y, compared with just 14% growth in FQ3. However, desktop sales rose only 1%. AAPL -6.3% AH. (PR)",2011-10-18,-0.0553453651743076,12.834864616394045,0.9234717488288879,-1,-0.9234717488288879
198,AAPL,More on Apple's (NASDAQ:AAPL) FQ4 results: 17.1M iPhones shipped vs. 22M consensus (main reason for shortfall). 11.1M iPads vs. 10M. 4.89M Macs vs. 4.5M. 6.62M iPods vs. 6.9M. Apple forecasts FQ1 revenue of $37B vs. $36.63B consensus; EPS of $9.30 vs. $8.96. AAPL -5.4% AH. (PR),2011-10-18,-0.0553453651743076,12.834864616394045,0.9277440905570984,-1,-0.9277440905570984
199,AAPL,Apple (NASDAQ:AAPL): FQ4 EPS of $7.05 misses by $0.23. Revenue of $28.3B (+39% Y/Y) misses by $1.15B. AAPL -5.6% AH. (PR),2011-10-18,-0.0553453651743076,12.834864616394045,0.935660183429718,-1,-0.935660183429718
200,AAPL,"Not all the pros who follow Apple (AAPL -5%) are so sanguine about its earnings miss. Doug Kass, for one, wonders why analysts failed to properly gauge the big impact the iPhone 4S would have on last quarter's sales. Blaming results on “product transitions” often means growth is maturing, so has it peaked at Apple? Plus, Kass thinks too many people are long Apple for the shares to work.",2011-10-19,-0.0588861510704052,12.116887092590332,0.9385516047477722,-1,-0.9385516047477722
201,AMZN,Whole Foods Market (WFM) jumps 5% higher after catching an upgrade to Buy from Jefferies analyst Scott Mushkin on higher earnings expectations. He also raises his price target on shares to $90 from $68 - repping 24% upside potential.,2011-10-19,-0.0352596929682228,11.576499938964844,0.9432727694511414,1,0.9432727694511414
202,AAPL,"Though analysts are defending Apple (NASDAQ:AAPL), shares remain down 5% premarket. One point of concern may be Apple's 9% Y/Y decline in revenue per retail store, in spite of strong Mac and iPad sales. This is likely raising questions about whether North American iPhone demand was affected by Android's (NASDAQ:GOOG) boom, in addition to iPhone 5 anticipation. (more) (transcript)",2011-10-19,-0.0588861510704052,12.116887092590332,0.9390820860862732,-1,-0.9390820860862732
203,MSFT,Microsoft (NASDAQ:MSFT): FQ1 EPS of $0.68 in-line. Revenue of $17.37B (+7% Y/Y) beats by $120M. MSFT -1.3% AH. (PR),2011-10-20,-0.0054702389367909,21.46738815307617,0.935369074344635,1,0.935369074344635
204,AAPL,"Perhaps still hungover from its rare earnings miss, Apple (AAPL -0.3%) gives up a nice early gain and turns red in an otherwise powerful tape. The gorilla of the Nasdaq, it's dragged that index nearly 1% off of its highs, now +1% for the day.",2011-10-21,0.0183591407219148,11.942103385925291,0.9374217987060547,-1,-0.9374217987060547
205,NFLX,"Netflix (NASDAQ:NFLX): ""We used $39.6M in Q3 to repurchase 182K shares at an average cost basis of $218."" The stock closed at $118.84 today ($93.86 in AH trade).",2011-10-24,-0.2837027541950003,16.977142333984375,0.8123948574066162,1,0.8123948574066162
206,NFLX,"Also in Netflix's (NASDAQ:NFLX) Q3 report: Only 7% of new subscribers opt for both streaming and DVD plans. Nonetheless, CEO Reed Hastings says ""if we were going to lower prices, we would do it on streaming."" Netflix expects a Q4 ""contributing margin"" of just 8% for its domestic streaming business, due to higher content spending. NFLX -20.9% AH. (.pdf)",2011-10-24,-0.2837027541950003,16.977142333984375,0.9382214546203613,-1,-0.9382214546203613
207,NFLX,"More on Netflix's (NASDAQ:NFLX) Q3: Total U.S. subscribers declined by 810K, international subs grew by 510K. 20M-21.5M U.S. streaming subs expected in Q4, compared with 21.45M in Q3. U.S. DVD subs expected to fall to 10.3M-11.3M from Q3's 13.9M. International subs expected to grow to 1.6M-2M from Q3's 1.48M. NFLX -18.5% AH. (.pdf)",2011-10-24,-0.2837027541950003,16.977142333984375,0.9372064471244812,-1,-0.9372064471244812
208,NFLX,"Netflix (NASDAQ:NFLX): Q3 EPS of  $1.16 beats by $0.21. Revenue of $822M (+ 49% Y/Y) beats by $10.2M. Company forecasts Q4 EPS of $0.36-$0.70, below a $1.09 consensus. NFLX -14.6% AH. (.pdf)",2011-10-24,-0.2837027541950003,16.977142333984375,0.8043691515922546,1,0.8043691515922546
209,AMZN,"With operating income of $79M on sales of $10.9B, Amazon (NASDAQ:AMZN) has a profit margin of 0.7% vs. 3.5% a year ago. ""At what point do profits matter more than revenue growth,"" asks a trader. Amazon will have 1% operating margins on the Kindle Fire and that will improve their overall number. Shares -14% AH.",2011-10-25,-0.158536246639658,11.357500076293944,0.9414737224578857,1,0.9414737224578857
210,AMZN,"More on Amazon's (NASDAQ:AMZN) Q3: Expects Q4 '11 operating income between -$200M and $250M - top of range represents 47% Y/Y decline. North American and International sales both +44% Y/Y. Media sales +24% Y/Y, sales of ""electronics & other general merchandise"" +54%. Free cash flow of $268M, down from $540M in year-ago period. AMZN -14% AH. (PR)",2011-10-25,-0.158536246639658,11.357500076293944,0.9375836849212646,-1,-0.9375836849212646
211,AMZN,Amazon.com (NASDAQ:AMZN): Q3 EPS of $0.14 misses by $0.10. Revenue of $10.88B (+ 44% Y/Y) misses by $50M. Expects Q4 revenue of $16.45B-$18.65B vs. $18.1B consensus. AMZN -15.9% AH. (PR),2011-10-25,-0.158536246639658,11.357500076293944,0.9373534917831421,-1,-0.9373534917831421
212,NFLX,The day's biggest loser?,2011-10-25,-0.3073396215145569,11.052857398986816,0.9309115409851074,-1,-0.9309115409851074
213,NFLX,"Netflix (NFLX -37%) may be experiencing what Susquehanna calls a ""nuclear winter"" but Barclays and Oppenheimer retain their optimism. Unlike others, both are encouraged by Netflix's international expansion, and Oppenheimer reckons the ""Q4 guidance should mark the end of this ugly episode.""",2011-10-25,-0.3073396215145569,11.052857398986816,0.8064993023872375,1,0.8064993023872375
214,NFLX,"In spite of less-than-perfect timing, Goldman is giving up on Netflix (NASDAQ:NFLX) following its Q3 disaster, downgrading shares to Neutral on weak EPS visibility, concerns about the U.K. expansion, and management's unwillingness to make amends for its price hike. Jefferies (Hold) and Needham (Underperform) are also downbeat. NFLX -36.6% premarket. (more) (transcript)",2011-10-25,-0.3073396215145569,11.052857398986816,0.9389700293540955,-1,-0.9389700293540955
215,AMZN,"Amazon's (AMZN -11.8%) soft Q3 report (I, II) is taking a toll on rivals eBay (EBAY -2.2%), Barnes & Noble (BKS -2.2%), and Overstock.com (OSTK -1.7%). In B&N's case, Amazon's remarks about boosting Kindle Fire production could also be a factor. (more) (transcript)",2011-10-26,-0.1283521731709971,9.920000076293944,0.9395714998245239,-1,-0.9395714998245239
